track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
3ExeJTj9YrWpb5AktkkpuY,High Valley,Country Car Hits,River's Still Running,0,189773,False,0.542,0.795,0,-5.662,1,0.0262,0.0251,0.0,0.122,0.476,85.951,4,country
0E8u8bM4wDFp85JX8R3gy4,Railbenders,Showdown,Gunfight,11,152160,False,0.699,0.916,4,-5.846,0,0.0856,0.118,0.00749,0.153,0.752,117.996,4,honky-tonk
23r4WuiqilwO8pPwY2Xi3c,Hank Williams;Drifting Cowboys,The Ultimate Collection,Your Cheatin' Heart,13,162600,False,0.666,0.23,0,-11.629,1,0.0288,0.748,2.85e-05,0.125,0.666,127.81,4,honky-tonk
76MNurwPJpfX9yCEogROSq,The R3bels,Wicked Hardstyle Gold 03,Keep The Rhythm,21,390400,False,0.7,0.786,5,-4.997,0,0.103,0.00551,0.809,0.101,0.509,150.007,4,hardstyle
5DOmDyzOhW5czyuaxDbSFV,Julian Sommer,Ernte 2k23,Dicht im Flieger,0,225882,False,0.607,0.958,8,-1.131,1,0.0866,0.0412,0.0,0.259,0.404,136.036,4,party
7M4jjwLEFKI1oXaflOZnEg,Friction,Connections,All Nite,22,270344,False,0.444,0.94,1,-3.971,1,0.0351,0.000186,0.323,0.149,0.134,174.019,4,drum-and-bass
2VEFxfQgccqUgYQnfrprn1,Melanie Martinez,Here to Forever - All New Indie,Soap,0,209426,False,0.594,0.689,6,-6.107,0,0.148,0.259,5.49e-06,0.129,0.209,168.112,4,electro
5DDaa1XC7C5zq3Lqrqzps1,ACxDC,He Had It Coming,We Kill Christians,11,49528,False,0.177,0.95,0,-8.549,1,0.317,1.54e-05,0.0387,0.108,0.0733,163.944,4,grindcore
0mSKq3lmtpmJ1x2eu5F4yi,Osman Altun,Your Body,Your Body,48,195714,False,0.762,0.808,0,-3.338,1,0.102,0.0482,2.82e-05,0.137,0.248,126.037,4,deep-house
2a77z4j4qtYo0oatDGeHw3,Chip E.;K-Joy;Lidell Townsel;Kai Alce,Like This (House Mix / Ddd Dub),Like This - Ddd Dub - Short Edit,6,284618,False,0.815,0.497,7,-9.933,1,0.0976,0.00293,0.577,0.368,0.67,119.872,4,chicago-house
5X1VGqaNrpXC8HBPEA4uDT,Boys Like Girls,Crazy World,Be Your Everything,58,210706,False,0.501,0.833,10,-4.954,1,0.0334,0.0303,0.0,0.0788,0.68,148.035,4,punk-rock
370EnXSnKwv91pR24Butpr,TheDoDo,Lipgloss,Lipgloss,41,127018,False,0.866,0.726,11,-6.795,1,0.051,0.284,0.000103,0.121,0.618,126.089,4,german
5r5ZgEYyQ2sxqUt7rlhJVx,my little airport,TASTE OF TEARS (Live),美麗新香港 - Live,29,135957,False,0.694,0.0816,9,-18.719,1,0.0394,0.861,0.0,0.159,0.528,120.122,4,cantopop
46LAHXpuIUZ5kR7AyQ1qmd,Jeremy Zucker,CRUSHER,Cry with you,65,217040,True,0.516,0.323,2,-9.688,1,0.0716,0.489,4.82e-06,0.189,0.386,159.861,3,electro
37BXaP8wCJrH0M3AdtSNyk,Tiger Hu,覅忒好,你要的全拿走,54,299333,False,0.618,0.573,4,-5.309,1,0.0363,0.339,0.0,0.13,0.157,133.986,4,mandopop
0gsBQy8Q0eWlR67xDmoWFw,Emile Pandolfi,So This Is Love,So This Is Love,56,172187,False,0.279,0.234,7,-17.515,1,0.0396,0.975,0.871,0.0908,0.24,163.883,1,new-age
1EyvonxK8OGHRV4WDRdArc,Boyce Avenue;Connie Talbot,Can You Feel the Love Tonight,Can You Feel the Love Tonight,63,250916,False,0.452,0.198,10,-9.374,1,0.0335,0.931,2.24e-06,0.1,0.217,119.499,4,acoustic
10BvydZhf1TLTJyT2oeycV,1782,From the Graveyard,Priestess of Death,19,354038,False,0.368,0.294,8,-13.571,1,0.0344,0.0667,0.845,0.0826,0.147,109.999,4,heavy-metal
4Tys2WHEtI398byk6PVAGZ,İzel,Bebek,Kıyamadım,38,228200,False,0.542,0.322,10,-13.086,0,0.0333,0.801,1.94e-06,0.089,0.22,122.645,4,turkish
6pO9pxKxrIHuTRqK7VLP8B,"nothing,nowhere.",Trauma Factory,fake friend,55,169450,False,0.472,0.849,4,-3.738,1,0.0315,0.00362,0.0,0.0973,0.31,144.065,4,emo
3xWJ11akdjM3t9Z9Zpevwj,Maelo Ruiz,Amor Y Sentimiento,Quiero Amarte,38,259575,False,0.598,0.674,2,-7.761,0,0.0412,0.483,0.0,0.332,0.862,159.847,4,salsa
3k2I0XNj4ThPXcF3ieiEdh,Rose Funeral,Crucify Kill Rot,The Well,20,267399,True,0.307,0.994,4,-5.256,0,0.159,7.68e-06,0.545,0.206,0.0648,114.398,4,black-metal
2tzcfQVPDTKag67JRzct87,MEDUZA;James Carter;Elley Duhé;FAST BOY,Top Trending Romania - Vara 2022,Bad Memories,6,148629,False,0.607,0.767,5,-6.069,0,0.0474,0.118,0.0,0.122,0.662,123.998,3,edm
1XGPy9WDiz8vi6Loxms4Uq,MC 3L,As Melhores,Ela Tem 17,42,189084,False,0.922,0.432,1,-8.503,1,0.42,0.161,0.0,0.0541,0.809,132.112,4,funk
36apgR5VMBXhqeeZoC7kf4,Kramp,İstanbul Sokakları,İstanbul Sokakları,30,359706,False,0.225,0.809,4,-7.642,0,0.0684,0.0314,0.364,0.134,0.176,152.996,4,psych-rock
5W7DOVGQLTigu09afW7QMT,Sidhu Moose Wala,Moosetape,295,78,270000,False,0.557,0.794,11,-5.698,0,0.2,0.179,0.0,0.106,0.432,91.366,4,hip-hop
73vfFZqScN8aKl2mcOaRRc,Finde,Buscando Angeles,Largo Camino a Casa (Intoxicado),35,221400,False,0.443,0.963,11,-4.357,0,0.0632,0.00196,0.0,0.58,0.562,163.979,4,emo
3KYs6A8fOWMEX0sjYxA4gY,G.E.M.,啓示錄,HELL,49,248285,False,0.559,0.646,4,-6.233,0,0.0392,0.0817,0.0004,0.0908,0.233,167.917,4,mandopop
5AULFhnwyfeNQbRIcwoDPJ,1991,Odyssey,Odyssey,18,222844,False,0.46,0.91,5,-3.499,0,0.0479,0.00131,0.896,0.138,0.313,173.961,4,drum-and-bass
2ULQtFHTzUK0DqcqWUlXxw,Lil Tjay;Toosii,Destined 2 Win,Love Hurts (feat. Toosii),64,222367,True,0.712,0.404,5,-7.594,0,0.12,0.32,0.0,0.121,0.548,139.991,4,r-n-b
7sJPR37hvcNAU4mqRD2A0Q,Gowry Lekshmi,Maane,Maane,28,288769,False,0.506,0.414,0,-8.869,1,0.0296,0.528,4.18e-05,0.0707,0.189,86.997,4,malay
2udGjDmpK1dH9VGyw7nrei,Eric Clapton,Slowhand 35th Anniversary,Cocaine,69,221640,False,0.699,0.502,9,-12.526,1,0.0278,0.0607,0.0337,0.317,0.676,105.267,4,blues
6wSxyvZKX7YKtd12tLc4PJ,Amaranthe,HELIX,Momentum,32,201846,False,0.542,0.948,11,-4.66,0,0.075,5.34e-05,0.0,0.105,0.466,99.988,4,goth
3SPpyCPczGaaKlTgtFVuKf,Judi Cranston,KindyRock Jiggles,Jiggle Your Scarf,55,85400,False,0.775,0.63,7,-8.117,1,0.0486,0.393,0.0,0.107,0.815,152.988,4,children
07HXQhYntFEupdfad0KYxr,Amber Mark,Autumn Vibe,Worth It,0,258526,False,0.774,0.698,6,-7.072,0,0.27,0.17,0.0,0.095,0.337,92.062,4,indie-pop
1FWX54nsBCsF6zGHCcJ0ID,Faber,Orpheum (Live),Jung und dumm - Live,40,228000,False,0.469,0.906,7,-6.765,0,0.0475,0.0853,0.0341,0.958,0.649,68.8,4,german
2N1vE6dO6wlZvUGKEwN3tC,Aril Brikha,Forever Frost,Glaciär/For Minou - Original Mix,6,473910,False,0.802,0.79,11,-11.754,1,0.0549,0.00127,0.898,0.0728,0.479,126.02,4,detroit-techno
4DvWFLfDcAXvVQ1mW3AbZt,Eladia Blazquez,Serie De Oro,Gracias A Pesar De Todo,20,173880,False,0.452,0.182,0,-14.701,1,0.0747,0.864,0.0,0.0603,0.21,85.766,3,tango
3YRCqOhFifThpSRFJ1VWFM,Guns N' Roses,Use Your Illusion I,November Rain,81,536066,False,0.294,0.641,11,-9.316,1,0.0291,0.0163,0.22,0.112,0.226,79.759,4,hard-rock
35kPxG6AKmgsRPiKoiLsBr,Marin Mazzie;Peter Friedman;Mark Jacoby;Rod Campbell;Duane Martin Foster,Ragtime: The Musical (Original Broadway Cast Recording),Journey On,24,253333,False,0.521,0.375,11,-11.233,1,0.0529,0.9,5.49e-05,0.16,0.427,99.942,4,show-tunes
1e4An0kC1wXrfQagUBTnjv,Agepê,Agepê,Diz Que Me Ama,39,171440,False,0.63,0.582,8,-14.095,1,0.0811,0.495,0.0,0.33,0.94,88.823,4,samba
7xhydezh8mu7rqkMBbs1rb,Gomer Edwin Evans,Traumreise: Wundervolle Wohlfühlmusik,"Seelische Traumreise zum Loslassen und Wohlfühlen, Pt. 5",21,345170,False,0.187,0.19,9,-13.823,1,0.0343,0.948,0.885,0.0935,0.166,75.049,5,new-age
6U8ti3VdvQzmazUWdYL3tu,Matthias Reim,Reim,Ich liebe dich,24,257693,False,0.521,0.756,9,-6.114,0,0.0871,0.0272,9.33e-06,0.114,0.136,132.028,4,party
6TNsgGUibZXEiyO00yqYDg,Imperialist,Zenith,He Who Mastered Shapes,20,508625,False,0.418,0.896,9,-7.249,0,0.0609,1.85e-06,0.892,0.105,0.0768,115.003,3,black-metal
1wpbmqF1IFW1W1Zut5aquK,Oxia;David Guetta,Domino (David Guetta Remix),Domino - David Guetta Remix,56,296192,False,0.437,0.954,10,-5.783,0,0.0578,0.137,0.922,0.378,0.0397,129.996,4,minimal-techno
0e6Ey9Clo2ldw5eAOfcIkH,Lindsay Mendez;'Dogfight' Original Cast Ensemble,Dogfight (Original Cast Recording),Give Way,25,201800,False,0.371,0.247,8,-10.814,1,0.037,0.873,2.46e-06,0.298,0.312,121.691,4,show-tunes
5GYhA5cmVv70Bgf1ewKAOu,Elizabeth Raju,Marian,Ennammaye Orkkumbol - Female Vocals,27,275252,False,0.439,0.442,4,-8.947,0,0.0375,0.586,5.78e-06,0.137,0.144,137.725,3,malay
0GhD1544tlIhR8iTjyGvQD,Alice Russell;Boub,"Under the Munka Moon, Pt. 2",Hurry on Now - Boub Remix,49,268920,False,0.8,0.561,11,-7.854,1,0.051,0.109,0.14,0.0987,0.852,166.64,4,trip-hop
5SOviW2FNsM8bHvzRRYQOx,Zany;Otto Wunderbar;Dansado & De Feestmeester,Nothing But The Feest (Radio Edit),Nothing But The Feest - Radio Edit,20,160547,False,0.76,0.893,9,-3.176,0,0.164,0.224,1.14e-06,0.149,0.631,149.963,4,hardstyle
4tJzmhaA3S093baGmZ8xcB,Brittni Paiva,海カフェ~ウクレレ・ハワイ,Easy,24,261600,False,0.632,0.51,9,-12.765,0,0.0555,0.948,0.885,0.828,0.444,140.259,4,guitar
5k0UAezGjJwIWAI4JQQHQc,CoComelon,Nursery Rhymes by CoComelon,Bingo,40,141841,False,0.732,0.343,2,-13.208,1,0.0711,0.713,1.23e-05,0.096,0.981,179.959,4,children
4dBa8T7oDV9WvGr7kVS4Ez,Panic! At The Disco,Pop n' Fresh,Don't Let the Light Go Out,0,229517,False,0.492,0.59,4,-4.032,0,0.0313,0.00109,0.0023,0.271,0.179,117.637,4,rock
4joiWvli4qJVEW6qZV2i2J,The Beatles,With The Beatles (Remastered),All My Loving - Remastered 2009,68,127853,False,0.416,0.563,1,-8.724,0,0.0298,0.207,0.0,0.343,0.9,77.56,4,british
1CRtJS94Hq3PbBZT9LuF90,Adele,21,Don't You Remember,64,243200,False,0.644,0.4,3,-5.713,1,0.0304,0.214,0.0,0.0866,0.227,115.025,4,british
6Pt0FLZMQcycOm3BwToqQa,Creedence Clearwater Revival,Christmas time but not Christmas songs 2022,Fortunate Son,0,140773,False,0.64,0.663,0,-7.516,1,0.0373,0.201,0.00806,0.152,0.665,132.768,4,country
70pCwwWabWENOnySralC8n,NMB48,高嶺の林檎 (劇場盤),高嶺の林檎,23,277150,False,0.394,0.981,9,-2.451,1,0.0672,0.0652,5.44e-06,0.256,0.401,155.987,4,j-idol
4ScKb8Z2h4UVxeFTFp1f6I,Pappenheimer,Point Of No Return,Point Of No Return,20,340869,False,0.589,0.899,11,-7.29,0,0.0458,0.000553,0.845,0.122,0.28,138.027,4,minimal-techno
1lKcR3tgSfylZ8XAAFarqU,Lawineboys,10 Jaar Lawinegevaar,Ik Ben Blij Dat ik Je Niet Vergeten Ben,19,159000,False,0.777,0.902,7,-3.316,1,0.153,0.282,0.0,0.23,0.924,142.008,4,happy
1JrdNQDR2X9ZPSM8slPHHo,Anaal Nathrakh,Desideratum,Desideratum,17,238714,False,0.0871,0.789,6,-3.172,1,0.0738,1.92e-06,0.907,0.101,0.222,173.63,4,black-metal
1eFlkymohjGtRnnYGabg8s,Tribalistas,Aliança,Aliança,45,236970,False,0.641,0.314,10,-13.932,0,0.032,0.96,3.61e-05,0.0991,0.335,132.983,3,mpb
4PML5RtrVcYAwTTS46otXB,Anirudh Ravichander;Arivu,Master (Original Motion Picture Soundtrack),Vaathi Raid,58,209500,False,0.806,0.93,4,-3.404,0,0.132,0.253,1.94e-05,0.106,0.666,100.016,4,hip-hop
5Z142pPpIumH6EJHDyMNRg,DJ BOY;MC Joãozinho VT;Mc Kako;MC Vine7;MC Cebezinho;MC GP,Nos Beat do Dj Boy,Nos Beat do Dj Boy,51,352000,False,0.841,0.529,1,-1.524,0,0.153,0.337,0.0,0.0658,0.87,90.088,4,funk
7C3lbQVR3vlo8WCHNiwycv,xJ-Will;2Infinity,In Your Eyes Vol: I,Time Stands Still,13,216466,False,0.803,0.278,2,-13.841,0,0.0484,0.0207,0.875,0.12,0.473,130.001,4,study
5SmfruLODThg15TGSxovqn,Elephant Revival,Break in the Clouds,Cosmic Pulse,24,195573,False,0.539,0.363,4,-14.125,0,0.0329,0.832,0.0633,0.108,0.145,79.049,4,bluegrass
4ynouDOkEc3dvqRBeKwAAh,Dither;Promo,Tools of Demolition,Strictly Hardcore,12,198666,False,0.47,0.96,5,-1.604,0,0.385,0.021,0.000244,0.213,0.194,180.011,4,idm
3cuwPEX5mDq36rv2JBmYAS,Koo Koo Kanga Roo,The Everlasting Slumber Party,Cody the Coyote,9,154000,False,0.731,0.518,7,-12.156,1,0.232,0.322,2.18e-05,0.0375,0.721,137.009,4,kids
1PjFebgYCE4h0l8WJvnFHG,Smyang Piano,"Piano Collection, Vol. 9",Filter,36,196704,False,0.374,0.103,5,-19.767,1,0.0434,0.974,0.908,0.117,0.114,110.01,4,piano
2o2u20zbZ2bCOUoBaGOM2s,Michael W. Smith,Worship Again,Ancient Words,41,276066,False,0.235,0.208,7,-14.046,1,0.0317,0.752,0.0,0.947,0.226,144.471,3,world-music
7mjJSQt9FkcZiannFBT61t,T.O.K,PEPPERSPRAY RIDDIM,Dem Badmind,0,161705,False,0.663,0.876,0,-2.141,1,0.3,0.0336,2.47e-06,0.127,0.819,99.609,4,dancehall
0w8F9fOD3MbmBXtlGD6jVU,Nightmares On Wax,Smokers Delight,Mission Venice,47,170160,False,0.882,0.481,9,-13.103,0,0.083,0.00124,0.82,0.102,0.965,125.953,4,trip-hop
6wasp339iMdJaaKV5wXJyi,my little airport,I ALSO DON'T KNOW (Live),terence的心事 - Live,29,175718,False,0.442,0.645,11,-8.794,1,0.0647,0.395,0.0,0.708,0.271,132.714,4,cantopop
426JzacMpWL37wBczMdy9R,Dan Gibson's Solitudes,Stream of Dreams,Quiet Longing,20,460040,False,0.38,0.145,7,-27.233,0,0.0383,0.776,0.938,0.94,0.285,109.848,4,new-age
017KcLLlvf36HA4l9lqo2p,BiS,Brand-new idol Society2,Primal.,23,261786,False,0.309,0.959,8,-3.551,1,0.0621,0.000127,0.0202,0.074,0.256,184.129,4,j-idol
2mZXtIDKh1lwSHzN1kklhR,Magrudergrind,Magrudergrind,Rise And Fall Of Empires Past,20,39893,False,0.26,0.933,3,-4.476,0,0.129,1.22e-06,0.964,0.0833,0.37,126.57,4,grindcore
5ylj6BzNbDXAhGyNehYD7n,Autechre,Anti,Djarum,12,439773,False,0.741,0.991,1,-9.009,1,0.0628,0.342,0.186,0.103,0.272,150.027,4,idm
6tmhj0bHOtnwHMMOfmBgDF,CIVIC,Future Forecast,Another Day,25,85573,False,0.314,0.9,10,-4.216,0,0.0665,0.000138,0.536,0.21,0.398,106.816,4,garage
2svmZybkGXL70xvPZsU9iQ,Jovonn,House Ala Carte,I Can't Make Up My Mind,8,460898,False,0.807,0.61,11,-10.635,0,0.0671,0.000145,0.478,0.0821,0.88,121.955,4,chicago-house
2xnOnUqjpmr19BeO8YQxDe,Lorne Balfe,Black Adam (Original Motion Picture Soundtrack),Just Say Shazam,23,250559,False,0.164,0.606,2,-8.459,1,0.0362,0.00103,0.697,0.336,0.0978,88.339,4,british
3XmR00zDD7XdcufivYmzTe,Job Kurian;Vidhu Prathap;Navas;Soorya Narayanan;Sithara Krishnakumar,Hits of Job Kurien,"Hey Neela Vaan - From ""Ayal Njanalla""",20,314729,False,0.662,0.578,0,-9.185,1,0.0366,0.598,0.000442,0.123,0.503,90.009,4,malay
3pLKIq3nWwlf4anX1kW9sR,Unleash The Archers,Time Stands Still,Crypt,23,321430,False,0.349,0.925,2,-5.776,1,0.124,0.00169,0.000106,0.286,0.102,104.963,4,goth
7EpMexBtOimqKSlJDJW5ua,Sam Smith,All I want For Christmas Is Music,Have Yourself A Merry Little Christmas,0,170964,False,0.438,0.178,5,-9.402,1,0.0414,0.957,1.1e-06,0.316,0.344,75.25,1,pop
5kWlR2bbOe56XLsRJ5EHlE,Joe Jackson,"Big World (Live At The Roundabout Theatre, New York City/1986)","Right And Wrong - Live At The Roundabout Theatre, New York City/1986",23,274733,False,0.688,0.585,9,-11.537,0,0.0309,0.00445,1.53e-06,0.0492,0.841,119.37,4,power-pop
0GKhaWM5x7m2N7kE7WpcWt,The Jackson 5,Christmas Faves 2022,Santa Claus Is Coming To Town,0,144080,False,0.691,0.776,0,-4.177,1,0.0341,0.458,1.68e-05,0.33,0.961,146.861,4,soul
3HmLLvBwJhsYChABzWH9Of,Edwin Montoya,Mis Éxitos Eternos Vol. 2,Adiós Pueblo De Ayacucho,35,210560,False,0.669,0.533,9,-9.805,1,0.054,0.72,0.0104,0.054,0.891,87.475,4,guitar
5J5IcNcokBBSrn5k7hqaot,The Beach Boys,Best Christmas Music 2022,Frosty The Snowman - 1991 Remix,0,114551,False,0.426,0.473,5,-7.924,1,0.0335,0.353,0.0,0.0234,0.937,181.752,4,psych-rock
2iXcvnD3d1gfLBum0cE5Eg,Little Richard,Here's Little Richard (Deluxe Edition),Tutti Frutti,65,144226,False,0.555,0.658,5,-3.866,1,0.0541,0.793,0.0,0.118,0.937,184.835,4,rock-n-roll
7qw0QoPpGGH9furR1az9u3,Ana Torroja;Carlos Rivera,Conexión (En Vivo),El 7 de Septiembre - Vivo,30,312360,False,0.569,0.66,2,-7.48,0,0.0274,0.259,4.46e-05,0.948,0.193,99.046,4,spanish
75u8RkM5CGoMn5E3vJOdPt,Duke Ellington;John Coltrane,Best Christmas Songs 2022 | For under the Mistletoe,In A Sentimental Mood,0,256293,False,0.445,0.278,10,-11.882,0,0.0313,0.914,0.00577,0.101,0.262,99.058,3,classical
1v7L65Lzy0j0vdpRjJewt1,Eminem,Just Lose It,"Lose Yourself - From ""8 Mile"" Soundtrack",79,322226,True,0.686,0.735,2,-4.616,1,0.264,0.00921,0.00066,0.342,0.0596,171.355,4,hip-hop
14nJ7PTwypy8fbt7hbfQqB,DJ Blakes;Mc Magrinho;Delano,Beat Oriental,Beat Oriental,47,273897,True,0.675,0.884,2,0.36,1,0.0624,0.0694,0.0,0.238,0.428,130.045,4,funk
2nzcCTMFltVxHz0LU4A3HH,Dj Victor;Kyan;KayBlack;Mc Kelvinho;Mc IG,Pretos No Topo,Pretos No Topo,45,394666,False,0.836,0.442,6,-5.679,0,0.552,0.407,0.0,0.0815,0.39,119.894,5,funk
70iXn96LKjCKOzFIoGGdTi,Isan,Meet Next Life,Gunnera,9,282453,False,0.559,0.47,9,-14.127,0,0.0302,0.348,0.904,0.0595,0.11,109.007,5,idm
67JdxRxKgYprfdEpb3VqHb,Upchurch;Katie Noel;Chucky V,Parachute,Dance with the Devil (feat. Katie Noel & Chucky V),43,244947,True,0.711,0.813,4,-7.085,0,0.0535,0.0248,0.0,0.0941,0.347,159.92,4,country
7LRotHDhVHU9FE7oWhuFTL,While She Sleeps,SLEEPS SOCIETY,SYSTEMATIC,53,176695,True,0.528,0.961,10,-4.621,0,0.107,0.000149,0.000146,0.102,0.441,130.038,4,metalcore
4LLjDHDwBqsDVZxniYiJYe,Yngwie Malmsteen,The Yngwie Malmsteen Collection,Far Beyond The Sun,45,350026,False,0.152,0.762,5,-13.985,0,0.0956,0.0061,0.823,0.244,0.481,84.048,4,guitar
5XgMwApqJy2vSp9KplToum,Timothy Infinite,Cielo,Ido,8,182970,False,0.799,0.614,8,-5.784,0,0.0409,0.333,0.908,0.112,0.0721,101.013,4,study
0UIYSqVwyz9bhMA9Pa6eI3,Rrodney,Do You Remember (Jersey Club Remix),Do You Remember - Jersey Club Remix,57,85394,False,0.651,0.582,11,-7.105,0,0.236,0.000909,0.0843,0.868,0.351,90.059,4,club
6rG3O5YyFX1s7B3Dy1aKzZ,Hermanos Rigual,RCA 100 Años de Música,La del Vestido Rojo,33,147240,False,0.701,0.495,7,-13.236,1,0.0432,0.495,0.000128,0.309,0.787,125.669,4,spanish
3YC4FwGXLyjcn9zHGp1n3s,Claudia Koh,Chapter 0,830,19,203109,False,0.655,0.596,0,-8.145,1,0.062,0.54,4.36e-06,0.0817,0.543,141.426,4,cantopop
7MeRDJk9PagNVRoXpM4kvd,Swattrex;The Two Locks,Something Just Like This,Something Just Like This,1,170819,False,0.789,0.694,2,-9.069,1,0.0503,0.0961,0.0112,0.344,0.281,121.981,4,indian
4bLbEtNtOK3eYbmaMCLDUv,Silvanno Salles,O Cantor Apaixonado - Só Recordações,Quebrou a Cara,47,268800,False,0.715,0.893,4,-1.99,1,0.0426,0.596,0.0,0.444,0.668,138.91,4,forro
0op7p4Q6gFh44KKeTaKocv,Osho Jain;Sanchi,Saar,Tu Aisa Kaise Hai,45,217301,False,0.696,0.335,2,-10.913,1,0.0305,0.894,0.000372,0.0822,0.455,111.983,4,indian
5m1zDuSQxM8qCwDXUSC0lP,Die jungen Zillertaler,Glanzlichter,Drobn aufm Berg,25,168680,False,0.782,0.858,2,-4.114,1,0.0461,0.0333,7.44e-06,0.339,0.967,126.066,4,party
1v3EzWQ1f9LGtO08Im5aS4,Jaleh Negari,Arch Waves,Bølger og Prikker,0,236167,False,0.235,0.0448,7,-26.261,1,0.0572,0.995,0.83,0.107,0.0236,67.675,4,iranian
1HPJpgceRg6KPO11nMhWlt,Mike Williams;Felix Jaehn;Jordan Shaw,Without You,Without You,56,151000,False,0.701,0.866,11,-4.589,0,0.0838,0.0243,0.0,0.17,0.327,124.008,4,progressive-house
158dFkyuBtMj1isNKpo12o,Órla Fallon,Winter Chill,Eleanor Plunkett,0,181836,False,0.369,0.192,7,-10.644,1,0.0301,0.986,0.412,0.12,0.226,85.364,4,opera
2KezizwgtM5kC8ZQxcBf0T,Weslei Santos,Pra Todo Mundo Cantar (Ao Vivo),O Seu Amor por Mim - Ao Vivo,47,362734,False,0.459,0.399,6,-9.954,1,0.0339,0.433,0.0,0.682,0.374,139.792,3,brazil
43wLf5iwEFm65mp6K06kVy,Jubin Nautiyal;Neeti Mohan,Jolly Ll.B 2,Bawara Mann,51,216073,False,0.474,0.454,8,-8.334,1,0.0259,0.678,0.00175,0.313,0.338,85.046,4,k-pop
4qjCPbyCkFsEwHaZu1m6EO,Kettel,Ibb & Obb (Original Soundtrack),Clarity,35,154781,False,0.576,0.533,5,-12.991,1,0.0381,0.69,0.856,0.148,0.0481,104.975,4,idm
52AHKfP6qQ3feLjPCDTiRI,Ozuna;Pedro Capó,OzuTochi,Mar Chiquita,62,204413,False,0.713,0.76,0,-4.628,0,0.0421,0.304,1.79e-05,0.0656,0.668,98.015,4,latin
51MtyJIrRQTFMiK5Z2RT8L,And One,Live,Sometimes - Live Steffi,24,314906,False,0.615,0.935,0,-7.883,0,0.0591,0.303,0.339,0.907,0.234,110.037,4,industrial
39wVfCtaRAL6qCecrPQpo0,Alex Hepburn,Together Alone,Under,59,238213,False,0.5,0.742,5,-4.029,0,0.0385,0.15,0.0,0.357,0.423,167.83,4,british
1X1ova66VGS8V5yaMTrNbi,Basho & Friends,aún más,Baila Con Tu Cuerpo - Dance With Your Body,12,146701,False,0.704,0.732,1,-2.873,1,0.193,0.672,0.0,0.139,0.966,197.94,4,kids
7rI8Y7mwHhaEYblq7wWtdb,The Lillingtons,Stella Sapiente,Zodiac,23,157240,False,0.384,0.972,7,-3.331,0,0.0473,0.000623,0.0251,0.108,0.548,169.887,4,power-pop
40rO5T5aZa0MlgzCetTRTn,When Chai Met Toast,Run Closer - Single,Run Closer,32,202600,False,0.644,0.609,11,-6.442,1,0.0284,0.168,0.00971,0.225,0.237,107.022,4,folk
4hCi3tgwPbQvhOxx5cMjDA,Romanthony;PBR Streetgang,Bring U Up (2012 Remixes),Bring U Up - PBR Streetgang Remix,8,491900,False,0.807,0.708,1,-9.762,1,0.0648,0.00294,0.732,0.127,0.593,120.998,4,chicago-house
7aJhJdMuMHtkO2JfvRmvVB,Dither,Decibel Outdoor 2022,Beat My Drum,11,202124,False,0.619,0.994,7,0.233,1,0.46,0.114,2.27e-06,0.259,0.0734,179.942,4,idm
1he0nibCzlDvB96EoJbbIZ,Sander van Doorn;Blondfire,Golden (feat. Blondfire),Golden (feat. Blondfire),49,209016,False,0.605,0.772,6,-5.971,1,0.0657,0.0687,0.0227,0.151,0.61,121.994,4,trance
7rkMiYiE6vACdcofgjoP9z,Charly Black,Enjoy the Moment,Enjoy the Moment,18,195311,True,0.706,0.95,7,-4.93,0,0.0598,0.0629,3.73e-06,0.348,0.884,121.989,4,j-dance
4OSIb3Fj9b8h38iOoBoAK9,Nathan Dawe;Ella Henderson,Hit After Hit,21 Reasons,0,155253,False,0.621,0.785,6,-4.499,1,0.11,0.0165,5.92e-06,0.0512,0.779,123.96,4,house
16hgPnNHnuMbzvTqUjjVxG,Max Richter;Daniel Hope;Konzerthaus Kammerorchester Berlin;Andre de Ridder,Classical Running,"Recomposed By Max Richter: Vivaldi, The Four Seasons: Spring 1 - 2012",0,155135,False,0.687,0.342,1,-12.378,0,0.0409,0.523,0.93,0.35,0.169,105.318,4,ambient
43O9AGvynKzG98e2iUhxEu,Gilberto Santa Rosa,40... y Contando (En Vivo Desde Puerto Rico),Mentira - En Vivo desde Puerto Rico,27,185720,False,0.359,0.364,1,-12.516,1,0.0775,0.331,0.0,0.162,0.431,76.654,4,salsa
1w0KiISRudPcNCW1SfGk7D,Håkan Hellström,Det är så jag säger det,Förhoppningar och regnbågar,34,261733,False,0.351,0.897,2,-5.253,1,0.0688,0.00635,7.26e-06,0.296,0.64,109.661,4,goth
4NRZLLzG8Uluf3qC3xRJUg,Ixuol,Girih: Iranian Sound Artists,InTec_06,1,332000,False,0.341,0.29,9,-15.523,0,0.0346,0.889,0.949,0.0785,0.0547,79.419,4,iranian
5pcOBLTSwsyO0zoFhPbqsv,Silverstein,When Broken Is Easily Fixed,Wish I Could Forget You,29,206586,False,0.538,0.73,7,-6.794,1,0.0296,0.0081,0.0103,0.105,0.257,101.732,3,metalcore
